Sexo	Nivel de formación alcanzado	Nacionalidad	Periodo	Total
Hombres	Educación superior	Extranjera: América Latina	2016T3	81,59
Hombres	Educación superior	Extranjera: América Latina	2016T2	82,49
Hombres	Educación superior	Extranjera: América Latina	2016T1	86,04
Hombres	Educación superior	Extranjera: América Latina	2015T4	86,94
Hombres	Educación superior	Extranjera: América Latina	2015T3	89,42
Hombres	Educación superior	Extranjera: América Latina	2015T2	88,01
Hombres	Educación superior	Extranjera: América Latina	2015T1	85,79
Hombres	Educación superior	Extranjera: América Latina	2014T4	89,81
Hombres	Educación superior	Extranjera: América Latina	2014T3	92,85
Hombres	Educación superior	Extranjera: América Latina	2014T2	90,35
Hombres	Educación superior	Extranjera: América Latina	2014T1	90,35
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2022T3	86,85
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2022T2	79,82
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2022T1	80,48
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2021T4	82,68
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2021T3	76,78
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2021T2	84,50
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2021T1	81,08
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2020T4	87,91
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2020T3	86,53
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2020T2	78,74
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2020T1	82,53
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2019T4	92,43
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2019T3	91,46
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2019T2	87,25
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2019T1	83,57
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2018T4	89,18
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2018T3	92,57
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2018T2	88,52
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2018T1	86,83
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2017T4	86,46
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2017T3	84,34
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2017T2	87,21
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2017T1	85,59
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2016T4	85,14
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2016T3	86,64
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2016T2	92,00
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2016T1	90,85
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2015T4	91,93
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2015T3	91,17
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2015T2	92,99
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2015T1	86,83
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2014T4	88,36
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2014T3	88,23
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2014T2	90,76
Hombres	Educación superior	Extranjera: Resto del mundo y apátrida	2014T1	88,36
Mujeres	Total	Total	2022T3	53,84
Mujeres	Total	Total	2022T2	53,97
Mujeres	Total	Total	2022T1	53,75
Mujeres	Total	Total	2021T4	53,93
Mujeres	Total	Total	2021T3	54,25
Mujeres	Total	Total	2021T2	53,83
Mujeres	Total	Total	2021T1	52,91
Mujeres	Total	Total	2020T4	53,35
Mujeres	Total	Total	2020T3	52,53
Mujeres	Total	Total	2020T2	50,05
Mujeres	Total	Total	2020T1	53,03
Mujeres	Total	Total	2019T4	53,53
Mujeres	Total	Total	2019T3	53,28
Mujeres	Total	Total	2019T2	53,37
Mujeres	Total	Total	2019T1	53,02
Mujeres	Total	Total	2018T4	53,08
Mujeres	Total	Total	2018T3	52,93
Mujeres	Total	Total	2018T2	53,29
Mujeres	Total	Total	2018T1	52,94
Mujeres	Total	Total	2017T4	53,33
Mujeres	Total	Total	2017T3	53,13
Mujeres	Total	Total	2017T2	53,28
Mujeres	Total	Total	2017T1	53,24
Mujeres	Total	Total	2016T4	53,41
Mujeres	Total	Total	2016T3	53,61
Mujeres	Total	Total	2016T2	53,91
Mujeres	Total	Total	2016T1	53,64
Mujeres	Total	Total	2015T4	53,79
Mujeres	Total	Total	2015T3	53,42
Mujeres	Total	Total	2015T2	54,03
Mujeres	Total	Total	2015T1	53,55
Mujeres	Total	Total	2014T4	53,90
Mujeres	Total	Total	2014T3	53,35
Mujeres	Total	Total	2014T2	53,71
Mujeres	Total	Total	2014T1	53,75
Mujeres	Total	Española	2022T3	51,65
Mujeres	Total	Española	2022T2	51,96
Mujeres	Total	Española	2022T1	51,65
Mujeres	Total	Española	2021T4	52,00
Mujeres	Total	Española	2021T3	52,14
Mujeres	Total	Española	2021T2	51,53
Mujeres	Total	Española	2021T1	50,88
Mujeres	Total	Española	2020T4	50,91
Mujeres	Total	Española	2020T3	50,16
Mujeres	Total	Española	2020T2	48,30
Mujeres	Total	Española	2020T1	51,06
Mujeres	Total	Española	2019T4	51,52
Mujeres	Total	Española	2019T3	51,22
Mujeres	Total	Española	2019T2	51,32
Mujeres	Total	Española	2019T1	51,08
Mujeres	Total	Española	2018T4	51,09
Mujeres	Total	Española	2018T3	50,99
Mujeres	Total	Española	2018T2	51,19
Mujeres	Total	Española	2018T1	50,83
Mujeres	Total	Española	2017T4	51,16
Mujeres	Total	Española	2017T3	51,04
Mujeres	Total	Española	2017T2	51,31
Mujeres	Total	Española	2017T1	51,32
Mujeres	Total	Española	2016T4	51,49
Mujeres	Total	Española	2016T3	51,63
Mujeres	Total	Española	2016T2	51,84
Mujeres	Total	Española	2016T1	51,58
Mujeres	Total	Española	2015T4	51,81
Mujeres	Total	Española	2015T3	51,41
Mujeres	Total	Española	2015T2	51,94
Mujeres	Total	Española	2015T1	51,47
Mujeres	Total	Española	2014T4	51,93
Mujeres	Total	Española	2014T3	51,46
Mujeres	Total	Española	2014T2	51,68
Mujeres	Total	Española	2014T1	51,64
Mujeres	Total	Doble nacionalidad	2022T3	73,23
Mujeres	Total	Doble nacionalidad	2022T2	72,83
Mujeres	Total	Doble nacionalidad	2022T1	72,93
Mujeres	Total	Doble nacionalidad	2021T4	73,09
Mujeres	Total	Doble nacionalidad	2021T3	73,86
Mujeres	Total	Doble nacionalidad	2021T2	73,15
Mujeres	Total	Doble nacionalidad	2021T1	70,38
Mujeres	Total	Doble nacionalidad	2020T4	71,70
Mujeres	Total	Doble nacionalidad	2020T3	71,02
Mujeres	Total	Doble nacionalidad	2020T2	65,67
Mujeres	Total	Doble nacionalidad	2020T1	69,66
Mujeres	Total	Doble nacionalidad	2019T4	71,77
Mujeres	Total	Doble nacionalidad	2019T3	74,01
Mujeres	Total	Doble nacionalidad	2019T2	72,83
Mujeres	Total	Doble nacionalidad	2019T1	72,19
Mujeres	Total	Doble nacionalidad	2018T4	73,86
Mujeres	Total	Doble nacionalidad	2018T3	73,39
Mujeres	Total	Doble nacionalidad	2018T2	73,14
Mujeres	Total	Doble nacionalidad	2018T1	74,02
Mujeres	Total	Doble nacionalidad	2017T4	73,51
Mujeres	Total	Doble nacionalidad	2017T3	73,52
Mujeres	Total	Doble nacionalidad	2017T2	72,20
Mujeres	Total	Doble nacionalidad	2017T1	72,48
Mujeres	Total	Doble nacionalidad	2016T4	73,38
Mujeres	Total	Doble nacionalidad	2016T3	74,74
Mujeres	Total	Doble nacionalidad	2016T2	73,51
Mujeres	Total	Doble nacionalidad	2016T1	71,67
Mujeres	Total	Doble nacionalidad	2015T4	72,58
Mujeres	Total	Doble nacionalidad	2015T3	72,54
Mujeres	Total	Doble nacionalidad	2015T2	73,12
Mujeres	Total	Doble nacionalidad	2015T1	72,54
Mujeres	Total	Doble nacionalidad	2014T4	71,99
Mujeres	Total	Doble nacionalidad	2014T3	72,43
Mujeres	Total	Doble nacionalidad	2014T2	73,12
Mujeres	Total	Doble nacionalidad	2014T1	72,99
Mujeres	Total	Extranjera: Total	2022T3	63,14
Mujeres	Total	Extranjera: Total	2022T2	62,90
Mujeres	Total	Extranjera: Total	2022T1	63,19
Mujeres	Total	Extranjera: Total	2021T4	62,58
Mujeres	Total	Extranjera: Total	2021T3	63,93
Mujeres	Total	Extranjera: Total	2021T2	65,05
Mujeres	Total	Extranjera: Total	2021T1	62,43
Mujeres	Total	Extranjera: Total	2020T4	65,60
Mujeres	Total	Extranjera: Total	2020T3	64,30
Mujeres	Total	Extranjera: Total	2020T2	58,49
Mujeres	Total	Extranjera: Total	2020T1	63,08
Mujeres	Total	Extranjera: Total	2019T4	63,64
Mujeres	Total	Extranjera: Total	2019T3	63,60
Mujeres	Total	Extranjera: Total	2019T2	64,26
Mujeres	Total	Extranjera: Total	2019T1	63,40
Mujeres	Total	Extranjera: Total	2018T4	63,59
Mujeres	Total	Extranjera: Total	2018T3	63,39
Mujeres	Total	Extranjera: Total	2018T2	65,47
Mujeres	Total	Extranjera: Total	2018T1	65,06
Mujeres	Total	Extranjera: Total	2017T4	66,73
Mujeres	Total	Extranjera: Total	2017T3	65,88
Mujeres	Total	Extranjera: Total	2017T2	65,48
Mujeres	Total	Extranjera: Total	2017T1	65,17
Mujeres	Total	Extranjera: Total	2016T4	65,10
Mujeres	Total	Extranjera: Total	2016T3	65,52
Mujeres	Total	Extranjera: Total	2016T2	67,10
Mujeres	Total	Extranjera: Total	2016T1	67,40
Mujeres	Total	Extranjera: Total	2015T4	66,89
Mujeres	Total	Extranjera: Total	2015T3	66,75
Mujeres	Total	Extranjera: Total	2015T2	68,56
Mujeres	Total	Extranjera: Total	2015T1	68,09
Mujeres	Total	Extranjera: Total	2014T4	67,60
Mujeres	Total	Extranjera: Total	2014T3	66,12
Mujeres	Total	Extranjera: Total	2014T2	67,79
Mujeres	Total	Extranjera: Total	2014T1	68,73
Mujeres	Total	Extranjera: Unión Europea	2022T3	66,94
Mujeres	Total	Extranjera: Unión Europea	2022T2	64,52
Mujeres	Total	Extranjera: Unión Europea	2022T1	65,29
Mujeres	Total	Extranjera: Unión Europea	2021T4	62,87
Mujeres	Total	Extranjera: Unión Europea	2021T3	64,50
Mujeres	Total	Extranjera: Unión Europea	2021T2	67,07
Mujeres	Total	Extranjera: Unión Europea	2021T1	65,17
Mujeres	Total	Extranjera: Unión Europea	2020T4	68,29
Mujeres	Total	Extranjera: Unión Europea	2020T3	67,14
Mujeres	Total	Extranjera: Unión Europea	2020T2	64,05
Mujeres	Total	Extranjera: Unión Europea	2020T1	68,32
Mujeres	Total	Extranjera: Unión Europea	2019T4	65,23
Mujeres	Total	Extranjera: Unión Europea	2019T3	64,21
Mujeres	Total	Extranjera: Unión Europea	2019T2	66,70
Mujeres	Total	Extranjera: Unión Europea	2019T1	65,39
Mujeres	Total	Extranjera: Unión Europea	2018T4	63,29
Mujeres	Total	Extranjera: Unión Europea	2018T3	64,37
Mujeres	Total	Extranjera: Unión Europea	2018T2	64,92
Mujeres	Total	Extranjera: Unión Europea	2018T1	64,99
Mujeres	Total	Extranjera: Unión Europea	2017T4	66,50
Mujeres	Total	Extranjera: Unión Europea	2017T3	65,47
Mujeres	Total	Extranjera: Unión Europea	2017T2	64,62
Mujeres	Total	Extranjera: Unión Europea	2017T1	64,05
Mujeres	Total	Extranjera: Unión Europea	2016T4	65,03
Mujeres	Total	Extranjera: Unión Europea	2016T3	64,77
Mujeres	Total	Extranjera: Unión Europea	2016T2	66,38
Mujeres	Total	Extranjera: Unión Europea	2016T1	66,61
Mujeres	Total	Extranjera: Unión Europea	2015T4	66,32
Mujeres	Total	Extranjera: Unión Europea	2015T3	66,10
Mujeres	Total	Extranjera: Unión Europea	2015T2	66,41
Mujeres	Total	Extranjera: Unión Europea	2015T1	65,42
Mujeres	Total	Extranjera: Unión Europea	2014T4	67,22
Mujeres	Total	Extranjera: Unión Europea	2014T3	64,57
Mujeres	Total	Extranjera: Unión Europea	2014T2	65,78
Mujeres	Total	Extranjera: Unión Europea	2014T1	67,51
Mujeres	Total	Extranjera: Resto de Europa	2022T3	49,15
Mujeres	Total	Extranjera: Resto de Europa	2022T2	50,60
Mujeres	Total	Extranjera: Resto de Europa	2022T1	47,34
Mujeres	Total	Extranjera: Resto de Europa	2021T4	45,22
Mujeres	Total	Extranjera: Resto de Europa	2021T3	50,06
Mujeres	Total	Extranjera: Resto de Europa	2021T2	47,99
Mujeres	Total	Extranjera: Resto de Europa	2021T1	46,82
Mujeres	Total	Extranjera: Resto de Europa	2020T4	55,41
Mujeres	Total	Extranjera: Resto de Europa	2020T3	52,38
Mujeres	Total	Extranjera: Resto de Europa	2020T2	54,29
Mujeres	Total	Extranjera: Resto de Europa	2020T1	53,63
Mujeres	Total	Extranjera: Resto de Europa	2019T4	70,22
Mujeres	Total	Extranjera: Resto de Europa	2019T3	66,64
Mujeres	Total	Extranjera: Resto de Europa	2019T2	66,03
Mujeres	Total	Extranjera: Resto de Europa	2019T1	65,19
Mujeres	Total	Extranjera: Resto de Europa	2018T4	66,22
Mujeres	Total	Extranjera: Resto de Europa	2018T3	64,53
Mujeres	Total	Extranjera: Resto de Europa	2018T2	69,82
Mujeres	Total	Extranjera: Resto de Europa	2018T1	70,60
Mujeres	Total	Extranjera: Resto de Europa	2017T4	70,76
Mujeres	Total	Extranjera: Resto de Europa	2017T3	70,79
Mujeres	Total	Extranjera: Resto de Europa	2017T2	72,75
Mujeres	Total	Extranjera: Resto de Europa	2017T1	72,87
Mujeres	Total	Extranjera: Resto de Europa	2016T4	72,21
Mujeres	Total	Extranjera: Resto de Europa	2016T3	67,25
Mujeres	Total	Extranjera: Resto de Europa	2016T2	68,38
Mujeres	Total	Extranjera: Resto de Europa	2016T1	71,16
Mujeres	Total	Extranjera: Resto de Europa	2015T4	74,10
Mujeres	Total	Extranjera: Resto de Europa	2015T3	73,04
Mujeres	Total	Extranjera: Resto de Europa	2015T2	76,49
